NEWSESSION:Tue May 06 21:00:00 2014
D,0,10253
D,0,1814
D,0,3887
D,0,2426
D,0,1626
D,0,1697
D,0,1937
T,NVGATDX,NVXODAS
D,0,13985
D,0,10683
D,0,2360
D,0,3598
D,0,2734
T,BPOUF,FUIWB
